Transaction_Amount,Transaction_Time,Customer_Age,Customer_Region,Merchant_Category,Card_Type,Transaction_Mode,Previous_Fraud_Flag,Fraud
228.2,10,38,South,Electronics,Credit,Online,0,0
1405.5,2766.4,64,South,Health,Credit,Online,0,0
4752.1,987.8,57,North,Travel,Credit,ATM,0,1
4451.4,388.4,45,East,Electronics,Credit,Online,0,0
2278.8,283,56,West,Health,Debit,Online,0,0
3101,9,34,West,Electronics,Credit,POS,0,0
1387.6,268.5,29,South,Health,Debit,Online,0,0
941.4,148.2,69,South,Travel,Debit,ATM,0,1
2319,947.2,67,East,Electronics,Prepaid,POS,0,0
1767.4,182.2,35,East,Health,Debit,ATM,0,1
2918.7,752.1,64,West,Retail,Credit,ATM,0,0
389.6,891.9,45,East,Food,Debit,Online,0,0
4872,353.9,20,North,Health,Debit,POS,0,0
4931.1,35.7,68,South,Health,Prepaid,Online,0,0
3491.1,38,32,West,Health,Debit,POS,0,0
2680.9,26.7,33,West,Electronics,Prepaid,POS,0,0
1548.3,1343.7,39,North,Food,Debit,POS,0,0
4069.2,382.7,66,East,Electronics,Prepaid,ATM,0,0
3424,1591.1,48,East,Health,Debit,Online,0,1
813.9,565.2,48,South,Health,Credit,POS,0,0
4554.7,603.3,18,North,Food,Debit,POS,0,0
4112.9,719.3,28,West,Retail,Prepaid,ATM,0,0
4749,1248.4,23,North,Electronics,Prepaid,POS,0,0
3628.9,319.5,40,West,Retail,Credit,POS,0,0
3067.5,129.6,26,North,Health,Credit,Online,0,0
2091.8,812.1,69,East,Health,Prepaid,ATM,0,0
4663.7,396,33,West,Travel,Credit,ATM,0,0
4330.5,584.3,55,South,Travel,Debit,POS,0,0
227,1041.1,61,North,Retail,Debit,POS,0,0
132.8,681.5,36,East,Travel,Credit,ATM,0,0
1882.9,968.3,62,West,Food,Debit,POS,0,0
4053,785.7,30,East,Retail,Debit,POS,0,0
4936.4,1346.3,49,North,Travel,Credit,ATM,0,0
752.9,1224,53,South,Travel,Prepaid,POS,0,0
2971.1,764,26,South,Food,Debit,Online,0,0
1905.1,1136,63,North,Food,Credit,POS,1,0
4849.6,2068,63,West,Retail,Prepaid,ATM,0,0
4210.8,566.1,66,East,Electronics,Debit,Online,0,0
4191.8,532.3,54,East,Food,Debit,POS,0,0
2344,1445,48,West,Travel,Credit,Online,0,0
2074.7,873.6,48,North,Retail,Debit,ATM,0,0
1367.8,73.7,36,East,Electronics,Prepaid,Online,0,0
282.8,2226.7,19,East,Retail,Credit,POS,0,0
4323.7,31.3,62,North,Travel,Credit,POS,0,0
4064.7,1379.9,49,East,Electronics,Credit,ATM,0,0
4998.6,1422.1,60,West,Electronics,Credit,Online,0,0
4983.2,3060,51,West,Food,Prepaid,Online,0,0
2777.6,55.7,18,North,Health,Prepaid,ATM,0,0
3845.2,908.5,38,North,Travel,Prepaid,ATM,0,0
4723.9,558.3,20,West,Health,Prepaid,ATM,0,0
4248.4,401.4,44,North,Travel,Prepaid,ATM,0,0
1237.5,94.7,61,West,Retail,Prepaid,POS,0,0
2253.3,827,24,West,Health,Credit,POS,0,0
646.7,652.1,50,West,Electronics,Credit,ATM,0,0
4770.3,110.4,26,East,Food,Credit,ATM,0,0
3031.3,948,47,North,Travel,Prepaid,Online,0,0
1144,1339.2,35,East,Food,Credit,POS,0,0
3358.8,1457.9,43,North,Travel,Prepaid,Online,0,0
3091,2357.8,37,South,Electronics,Credit,Online,0,0
1791.5,526.7,55,East,Electronics,Prepaid,POS,0,0
568.7,3059.2,58,East,Electronics,Prepaid,ATM,0,0
3358.2,2005.7,48,East,Electronics,Prepaid,POS,0,0
2602,351.7,25,South,Electronics,Debit,Online,0,0
3861.8,173.5,40,North,Food,Debit,POS,0,0
2601.3,571.6,67,South,Retail,Prepaid,ATM,0,0
4261.1,514,42,North,Health,Credit,POS,0,0
2760,857.4,64,North,Food,Prepaid,ATM,0,0
2805.1,875.6,18,North,Health,Prepaid,ATM,0,0
4383.4,1386.2,63,North,Retail,Debit,Online,1,0
2018,713.1,35,North,Travel,Prepaid,Online,0,0
670.9,110.7,36,South,Retail,Debit,ATM,0,0
144.9,1954,68,East,Retail,Credit,ATM,0,0
3775.9,370.7,59,South,Travel,Credit,Online,0,1
3101.9,3550.8,69,East,Health,Credit,ATM,0,0
3520.7,125.4,23,East,Electronics,Prepaid,POS,0,0
1065.6,3176.1,34,West,Travel,Debit,ATM,0,0
682.7,95.4,63,East,Travel,Prepaid,ATM,0,0
73.7,262.7,62,South,Retail,Credit,Online,0,0
1753.6,47.7,25,West,Travel,Prepaid,Online,0,0
2950,1221.2,59,North,Food,Debit,Online,0,0
1961.8,1899.1,26,North,Electronics,Debit,POS,0,0
2187.9,569.3,54,East,Retail,Credit,ATM,0,1
4520.9,2638.4,44,North,Health,Credit,ATM,0,1
1741.9,892.3,53,North,Health,Credit,Online,0,0
2570.4,994.3,23,West,Health,Prepaid,ATM,0,0
3918.5,1867,23,South,Health,Debit,ATM,0,0
1983.3,352.1,62,North,Health,Prepaid,POS,0,1
3110.8,437.4,21,North,Retail,Credit,ATM,0,0
4312,2363.9,39,South,Food,Debit,POS,0,0
4747.7,2312.3,57,West,Food,Credit,ATM,0,0
736.2,3750,44,West,Health,Debit,Online,0,0
4633,2321.1,54,North,Food,Debit,Online,0,0
2461.1,136.2,19,East,Electronics,Credit,ATM,0,0
1292,1735.7,26,South,Food,Debit,Online,0,0
2296.2,527.4,28,West,Travel,Debit,POS,0,0
4900.2,4688.7,37,North,Health,Credit,Online,0,0
2463.6,639.2,69,West,Travel,Debit,POS,0,0
1644.4,807.1,60,North,Travel,Credit,ATM,0,0
3167.4,754.5,56,South,Health,Prepaid,ATM,1,0
1201.5,388.2,31,East,Retail,Prepaid,Online,0,0
380.2,78,43,South,Food,Credit,ATM,0,0
645.3,2260,55,West,Electronics,Debit,ATM,0,0
641.1,1622.9,47,West,Retail,Prepaid,POS,0,0
760.4,150.3,53,West,Electronics,Credit,POS,0,0
695,1499.5,55,East,Health,Credit,ATM,0,0
3204.7,983.1,52,South,Food,Debit,Online,0,0
910.2,526.2,23,North,Retail,Debit,Online,0,0
1729,293.1,20,South,Health,Debit,Online,0,0
4484,1964.2,18,South,Retail,Credit,ATM,0,0
2370.3,1204.6,35,East,Travel,Prepaid,Online,0,0
3338.1,793.5,40,South,Food,Credit,Online,1,0
862.4,940.5,49,West,Food,Debit,ATM,0,0
962.3,95.5,46,East,Health,Debit,POS,0,0
205.3,642.3,40,West,Health,Credit,POS,0,0
845.5,215.3,53,West,Health,Debit,ATM,0,0
1393.7,233.7,23,South,Food,Debit,POS,1,0
885.9,1082.7,34,North,Travel,Credit,Online,0,0
444.4,2422,35,South,Food,Prepaid,ATM,1,0
604.1,517.1,48,North,Health,Debit,ATM,0,0
2304.4,232.9,23,East,Electronics,Prepaid,POS,0,0
1032.5,1046.2,51,East,Travel,Prepaid,ATM,0,0
1822,2049.4,61,East,Food,Prepaid,ATM,0,0
2517.6,1379.6,61,West,Electronics,Prepaid,Online,0,0
3452.3,2030.7,44,West,Travel,Debit,ATM,0,0
197.5,769.1,53,East,Food,Debit,ATM,0,0
3997.3,1393.8,65,South,Health,Credit,ATM,0,0
3139.9,150.9,69,West,Food,Debit,ATM,0,0
409.7,428.1,59,West,Travel,Credit,POS,0,0
4368,493.6,42,South,Health,Prepaid,ATM,0,0
4604.4,716,27,West,Retail,Credit,Online,0,0
306.3,2646.2,56,South,Electronics,Credit,POS,0,1
1385.1,2073.8,63,North,Health,Debit,ATM,0,0
4031.2,144.5,56,South,Health,Credit,POS,0,0
3741.6,189.7,29,North,Travel,Prepaid,ATM,0,0
923.4,442.6,28,West,Travel,Debit,ATM,0,0
1047.5,343.5,66,North,Electronics,Debit,POS,0,0
1853,953.9,60,South,Travel,Debit,POS,0,0
2423.1,2330.7,20,North,Health,Prepaid,POS,0,0
3091.7,3277.9,68,East,Electronics,Credit,POS,0,0
1845.2,1060.2,39,South,Electronics,Debit,Online,0,0
2313.2,1821.1,21,South,Food,Credit,POS,0,0
3737.6,744.9,25,North,Health,Prepaid,Online,0,0
184.4,233.6,31,West,Health,Prepaid,ATM,0,0
1262.9,743.8,37,West,Travel,Prepaid,ATM,0,0
3567,809.9,41,South,Health,Debit,POS,0,0
4476.1,1356.6,31,South,Travel,Debit,ATM,0,0
2558.9,248.3,45,North,Health,Credit,Online,0,0
2661,459.4,33,South,Food,Credit,Online,0,0
536.8,452.6,49,South,Health,Debit,POS,0,0
2237.6,3205,64,West,Food,Prepaid,POS,0,0
2663.6,586.9,29,South,Health,Prepaid,POS,0,0
1213.1,1406.9,33,North,Health,Debit,Online,0,0
1346.9,1389.5,69,South,Retail,Credit,POS,0,0
1887,308.6,36,South,Health,Prepaid,Online,0,0
101.3,848.3,22,South,Food,Debit,Online,0,0
1611.1,2247.2,29,East,Electronics,Credit,ATM,0,0
1058,644.7,46,South,Food,Credit,ATM,0,0
1638.2,2902.6,22,North,Health,Prepaid,POS,0,0
599.7,241.4,59,West,Travel,Prepaid,POS,1,0
4452.7,77.1,34,West,Retail,Prepaid,POS,0,0
2968.4,2220.6,64,East,Travel,Prepaid,POS,0,0
3395.8,1881.8,25,North,Retail,Credit,Online,0,0
3946.1,4904.9,57,West,Retail,Debit,POS,0,0
2492.7,1137.5,57,West,Travel,Credit,ATM,0,1
435.5,2759.7,47,South,Health,Prepaid,POS,0,0
2686,1754.2,27,South,Food,Debit,Online,1,0
2934.6,1860.6,37,South,Travel,Credit,ATM,0,1
3727.5,842,62,East,Electronics,Debit,ATM,0,0
2158.9,481.9,33,South,Retail,Credit,POS,1,0
638.8,2726.6,58,North,Food,Debit,ATM,0,0
1419.6,565.8,33,East,Electronics,Credit,ATM,0,0
1816,774,59,West,Food,Credit,POS,0,0
3229.9,590.8,20,West,Health,Prepaid,POS,0,0
2854.3,832,40,North,Electronics,Credit,Online,0,0
1781.1,635.8,39,North,Travel,Prepaid,ATM,0,0
4932.6,49.2,45,West,Food,Credit,POS,0,0
3029.3,2137.5,63,North,Travel,Debit,ATM,0,0
1186.9,587.7,62,North,Travel,Debit,POS,0,0
509.8,889,53,North,Food,Prepaid,Online,0,1
765.1,149.9,21,South,Food,Credit,POS,0,0
1230.5,3.4,55,West,Retail,Prepaid,POS,0,0
804.2,281.4,41,North,Retail,Debit,Online,0,0
933.6,1219.4,36,North,Electronics,Credit,POS,0,0
1426.2,104.5,28,South,Electronics,Prepaid,Online,0,0
867.7,2395.7,57,West,Electronics,Debit,ATM,0,0
4483.9,242.1,63,East,Retail,Debit,ATM,0,0
402.1,228.9,57,West,Travel,Credit,ATM,0,0
2623,200.3,63,West,Health,Credit,POS,0,0
2052.6,14.1,56,West,Health,Credit,Online,0,0
4911.9,1477.6,35,South,Food,Prepaid,POS,0,0
561.1,2079.7,29,West,Retail,Prepaid,POS,0,0
1989.9,952.3,31,East,Food,Credit,POS,0,0
4847.4,208.5,64,North,Health,Credit,Online,0,0
4327.7,335.9,35,West,Food,Credit,POS,0,0
4085.5,646.1,61,South,Retail,Debit,POS,0,0
1290.3,3086.7,59,West,Retail,Credit,Online,0,0
855.3,284.2,29,West,Retail,Prepaid,Online,0,0
3343.5,1315.4,57,East,Health,Debit,ATM,0,0
4647,578.8,44,East,Retail,Credit,Online,0,0
2784.3,353.6,23,South,Electronics,Prepaid,ATM,0,0
2858.5,608.7,41,South,Electronics,Debit,ATM,0,0
1400.6,73.9,68,South,Retail,Debit,POS,0,0
3847.7,1602.9,50,South,Electronics,Prepaid,POS,0,0
936,278.8,62,South,Retail,Prepaid,POS,0,0
1619.1,1292.5,33,North,Health,Debit,POS,0,0
2127.8,70.8,67,North,Electronics,Prepaid,POS,0,1
2538.5,3103.3,29,South,Health,Debit,POS,0,0
1212.8,214.5,48,South,Electronics,Debit,POS,0,0
575.1,2143.4,54,North,Travel,Debit,ATM,0,0
3053.5,1658,30,East,Travel,Debit,ATM,0,0
1443.9,3437.7,25,North,Health,Credit,POS,0,1
2906.6,649.9,55,South,Electronics,Prepaid,POS,0,0
772.7,1299.7,20,East,Travel,Credit,ATM,0,0
2406.2,463.2,37,South,Retail,Credit,ATM,0,0
2663.4,203.8,21,West,Food,Credit,Online,0,0
260.1,585.3,61,East,Travel,Credit,Online,0,0
1683.7,181.2,62,South,Travel,Debit,POS,0,1
672.9,4019.9,19,North,Retail,Debit,POS,0,0
317.8,101.2,68,South,Travel,Debit,POS,0,0
4949.8,889.7,53,North,Travel,Debit,ATM,0,0
1612.4,984.7,40,East,Travel,Credit,POS,0,0
4049.6,772.4,62,North,Electronics,Debit,POS,0,1
1273.9,1085.3,36,East,Travel,Credit,POS,0,0
3407.8,123.5,57,South,Food,Debit,Online,0,0
3801.4,809.7,25,North,Electronics,Prepaid,Online,0,0
2978.6,338.6,33,East,Electronics,Prepaid,POS,0,0
2358.4,2816.3,60,East,Health,Prepaid,ATM,0,0
2059.8,1435.8,35,East,Travel,Prepaid,Online,0,0
1745,3594.1,53,West,Food,Debit,POS,0,0
4647.7,38.3,41,East,Food,Prepaid,Online,0,0
4153.3,335.7,18,South,Health,Prepaid,ATM,0,0
4825.2,217.4,18,South,Food,Credit,ATM,0,0
622.4,11.2,63,South,Electronics,Prepaid,ATM,0,0
3654.6,277.5,53,East,Retail,Debit,ATM,0,0
4691.8,1135.6,28,South,Electronics,Credit,POS,0,0
907,262.8,35,East,Retail,Debit,ATM,0,0
333.4,711.3,33,East,Food,Credit,POS,0,0
3705.9,2187.6,34,East,Travel,Debit,ATM,0,0
2872.8,1183.4,41,West,Retail,Prepaid,POS,0,0
4209.3,501.9,51,North,Electronics,Credit,ATM,0,0
699.7,466,21,South,Electronics,Prepaid,POS,0,0
3976.5,608.3,52,West,Electronics,Debit,Online,0,0
1008.9,194.8,32,South,Electronics,Debit,POS,0,0
819.1,1005.1,19,West,Health,Credit,POS,1,1
822.2,452.8,68,North,Food,Debit,ATM,0,0
4073.1,1913,48,North,Travel,Debit,ATM,0,0
3326.3,1412.9,26,North,Health,Credit,Online,0,0
2615.8,942.9,27,North,Food,Prepaid,ATM,0,1
1794.8,452.9,42,East,Retail,Credit,POS,0,0
4386.1,235.6,68,South,Health,Debit,ATM,0,0
1962.8,1496.8,22,South,Health,Debit,ATM,0,0
4083.2,666.3,31,South,Health,Credit,POS,0,0
2196.2,254.6,59,East,Health,Credit,Online,0,1
1885.3,217.1,65,South,Retail,Prepaid,ATM,0,0
2313.9,180.8,55,North,Electronics,Debit,ATM,0,0
1507.6,1501.3,57,South,Health,Debit,POS,0,0
3738.3,260.1,19,South,Food,Prepaid,Online,0,0
2514.1,747.9,35,West,Electronics,Credit,Online,0,0
1161.8,600.7,46,East,Retail,Credit,ATM,0,0
4498,866.6,37,North,Travel,Prepaid,POS,0,0
1920.1,2096.8,25,North,Retail,Credit,ATM,0,1
2718.2,2023,54,North,Travel,Prepaid,POS,0,0
4532.5,599.8,66,South,Food,Credit,POS,0,0
3121.6,15.5,65,North,Travel,Credit,ATM,0,0
585.4,555.9,43,North,Health,Credit,POS,0,0
4699.2,931.9,54,West,Electronics,Prepaid,ATM,0,0
3138.9,815.9,66,South,Electronics,Prepaid,Online,0,0
1675.2,1053.6,21,West,Health,Prepaid,Online,0,0
697.2,167.3,50,East,Electronics,Debit,ATM,0,0
3970.3,1040,39,South,Retail,Debit,Online,0,0
3100.7,201.7,23,West,Health,Prepaid,Online,0,0
2667.8,1388.4,50,East,Health,Debit,Online,0,0
4469.6,414.1,45,West,Electronics,Debit,Online,0,0
3943.2,1237.5,41,East,Travel,Credit,POS,0,0
759.2,49,21,North,Food,Credit,ATM,0,0
1559.3,524,19,North,Travel,Credit,ATM,0,0
1243.2,1220.9,30,South,Retail,Debit,Online,0,0
3720,257.3,63,West,Health,Debit,ATM,0,0
168.6,1586.1,66,West,Health,Prepaid,ATM,0,1
2849.9,996.4,28,East,Retail,Debit,ATM,0,0
3812.5,885.7,52,South,Food,Debit,POS,0,0
4384,436.3,56,North,Health,Prepaid,Online,0,0
1711.1,658.7,27,West,Travel,Prepaid,ATM,0,0
4106.5,909.7,60,East,Retail,Prepaid,POS,0,0
554,639.5,27,North,Health,Credit,Online,0,0
4232.4,1198.4,25,North,Travel,Prepaid,POS,0,0
638.3,568.6,22,North,Retail,Credit,POS,0,0
1987,226,40,East,Retail,Debit,POS,0,0
3986.7,240.7,51,East,Retail,Debit,ATM,0,0
750.4,5.8,64,North,Food,Credit,Online,0,0
1147,358,49,East,Retail,Credit,Online,0,0
3611.5,1382,33,North,Electronics,Credit,ATM,0,0
3600.5,1580.7,21,North,Electronics,Debit,Online,0,0
3206.1,226.2,45,North,Retail,Debit,Online,0,0
3470,3195.3,65,East,Health,Prepaid,POS,0,0
2714.1,698,61,South,Electronics,Prepaid,ATM,0,0
1259.7,2488.7,31,South,Travel,Debit,POS,0,0
1729.1,1226.8,29,East,Travel,Prepaid,Online,0,0
908.8,1281.7,38,West,Health,Prepaid,Online,0,0
4542.3,88.9,65,East,Travel,Credit,ATM,0,0
2917.4,248.4,33,West,Health,Debit,POS,0,0
2004.9,8.9,61,North,Travel,Credit,POS,1,0
2310.6,1259.2,19,West,Retail,Debit,POS,0,0
4736.5,422.3,40,North,Travel,Debit,ATM,0,0
767.6,1544.8,46,South,Retail,Credit,POS,0,0
2931.6,413.9,63,North,Travel,Debit,POS,0,0
2529.9,1711.1,60,West,Travel,Credit,Online,0,0
3057.7,140.1,26,South,Travel,Credit,Online,0,0
91.5,190.4,24,South,Retail,Debit,POS,0,0
4360.7,416.8,46,East,Travel,Debit,POS,1,0
4660.7,525.1,61,West,Travel,Credit,Online,0,0
2826.1,428.8,34,West,Food,Prepaid,ATM,0,0
3483.6,1442.4,26,East,Retail,Prepaid,Online,0,0
4612.6,102,23,East,Electronics,Debit,POS,0,0
3536.5,432.7,61,South,Health,Debit,ATM,0,0
763.5,1815.5,37,East,Food,Prepaid,POS,0,0
2881.9,69.1,27,South,Travel,Debit,POS,0,0
3034,2853.3,26,West,Electronics,Debit,POS,0,0
2121.2,4291.6,29,East,Electronics,Prepaid,ATM,0,0
3682.5,92.7,50,West,Travel,Debit,POS,0,0
4671.9,344.3,49,South,Travel,Prepaid,ATM,0,0
4627.9,465.9,51,North,Food,Prepaid,Online,0,0
2254.7,1497.9,36,North,Retail,Prepaid,ATM,0,0
567.1,906.2,50,West,Food,Debit,POS,0,0
4924.2,1033.9,65,South,Retail,Credit,POS,0,0
4194.7,1416.8,33,South,Electronics,Credit,Online,0,0
624.2,125.5,67,North,Health,Credit,Online,0,0
4604.3,1791,67,South,Travel,Debit,Online,0,0
4349.6,1222.9,40,South,Food,Debit,ATM,0,0
2594.7,861.2,43,West,Electronics,Debit,ATM,0,0
2956.8,2204.9,62,North,Food,Debit,ATM,0,0
1995.6,1205,61,South,Retail,Credit,ATM,0,1
274.8,225.3,58,West,Travel,Prepaid,Online,0,1
1676.7,561.7,54,East,Retail,Debit,POS,0,1
4014.5,681.3,26,North,Retail,Debit,POS,0,0
24.2,56.8,47,West,Retail,Debit,ATM,0,0
1668.2,3093.1,30,East,Electronics,Prepaid,Online,0,0
1991.4,137.6,65,South,Travel,Credit,Online,0,0
2687.4,1195.5,59,South,Health,Debit,Online,0,1
4599.4,705.7,33,East,Food,Credit,POS,0,0
1732.4,26,63,West,Retail,Debit,POS,0,0
1735.4,2586.9,19,South,Travel,Credit,ATM,0,0
3687.8,1909.4,48,South,Food,Debit,POS,0,0
2261.6,742.9,68,West,Travel,Credit,Online,0,0
1123.8,260,60,West,Food,Debit,POS,0,0
2262.7,129.7,36,East,Travel,Debit,POS,0,0
705.1,451.6,28,South,Health,Credit,POS,0,0
882.8,294.9,31,West,Travel,Credit,ATM,0,0
2492.3,706.6,64,North,Travel,Prepaid,POS,0,0
2095.2,3393.5,42,East,Retail,Prepaid,ATM,0,0
4574.3,855.6,24,East,Retail,Prepaid,POS,0,0
1812.6,2206.6,32,East,Retail,Prepaid,ATM,0,0
2903.4,1052.3,47,East,Travel,Credit,Online,0,0
3161.7,644.8,48,North,Health,Prepaid,Online,0,0
66.5,1928.3,41,East,Food,Debit,Online,0,0
3318,637.5,42,East,Retail,Credit,ATM,0,0
891,2029.7,25,West,Electronics,Debit,Online,0,0
4805.4,344.7,47,South,Travel,Prepaid,ATM,0,0
744.2,137.9,53,East,Health,Prepaid,ATM,0,0
2073.7,1933.2,67,West,Health,Prepaid,ATM,0,0
427.7,885.3,31,West,Retail,Credit,Online,1,0
4984.4,2199.1,46,South,Retail,Debit,ATM,0,0
2511.5,2777.8,44,West,Electronics,Debit,POS,0,1
2977.3,55.1,67,West,Electronics,Credit,Online,0,0
336.3,695.1,53,East,Retail,Prepaid,POS,0,0
3750.1,469.9,51,East,Food,Prepaid,Online,0,0
1050.3,983.1,38,West,Retail,Credit,ATM,0,0
4490.4,1577.9,55,North,Retail,Debit,ATM,0,0
1026.5,329.3,28,South,Health,Debit,ATM,0,0
954.2,813.7,50,West,Retail,Debit,Online,0,0
183.7,1233.5,32,West,Retail,Debit,Online,0,0
2360.9,144.4,29,North,Retail,Prepaid,ATM,0,0
2824.6,1682.4,41,South,Food,Prepaid,Online,0,0
329.5,931.7,67,West,Health,Credit,POS,0,0
3877.9,2986.5,54,West,Travel,Credit,ATM,0,1
2267,414.8,28,East,Travel,Credit,POS,0,0
2622.4,114.5,36,West,Travel,Prepaid,POS,0,0
2204.4,706.2,18,North,Travel,Prepaid,Online,0,0
2004.4,89.7,34,West,Health,Prepaid,POS,0,0
2798.6,3490.9,57,South,Retail,Credit,ATM,0,0
777,39.5,33,South,Travel,Prepaid,POS,0,0
910.5,1400.4,43,North,Retail,Debit,Online,0,0
4309.1,744.7,60,West,Travel,Prepaid,Online,0,0
4730.6,459.8,68,West,Food,Debit,ATM,0,0
1867.2,68.1,60,West,Retail,Debit,ATM,0,0
1354.5,973.3,32,West,Health,Debit,ATM,0,0
3220.4,880,25,West,Food,Prepaid,ATM,0,0
2044.3,329.7,47,South,Food,Credit,ATM,0,0
127.9,2410.4,31,East,Health,Debit,POS,0,0
781.6,362.6,50,South,Food,Debit,POS,0,0
3580.1,597.3,59,East,Retail,Prepaid,Online,0,0
3295,784.7,24,South,Electronics,Prepaid,POS,0,0
136.5,105.6,35,North,Electronics,Debit,ATM,0,0
1110.6,2690.6,29,West,Travel,Credit,ATM,0,0
1156.1,469.3,19,East,Travel,Prepaid,Online,0,0
3359.8,84.2,67,South,Retail,Debit,ATM,0,0
99.5,489.9,46,East,Health,Credit,Online,0,0
521.4,916.8,38,West,Retail,Prepaid,POS,0,0
3999.8,720.8,24,North,Travel,Credit,POS,0,0
893.5,1185.9,69,West,Food,Debit,POS,0,0
3264.1,57.1,44,South,Retail,Credit,Online,0,0
1191.7,334.8,29,South,Retail,Debit,ATM,0,0
498.1,1710.5,37,East,Health,Prepaid,Online,0,0
1216.6,83.3,31,North,Travel,Debit,POS,0,0
3611.6,1934.4,27,North,Retail,Debit,Online,0,0
4278.6,96.4,58,South,Food,Prepaid,ATM,0,0
4151.3,1798.5,40,East,Food,Debit,Online,0,0
1986.5,447.5,47,West,Electronics,Credit,POS,0,0
3340.8,947.3,64,West,Travel,Prepaid,ATM,0,0
1025.7,165.9,48,South,Food,Credit,POS,0,0
1466.4,68.5,69,South,Health,Prepaid,ATM,0,0
4481.8,243.3,27,West,Travel,Debit,ATM,0,0
66,136.8,36,West,Food,Credit,POS,0,0
428.5,374.6,36,West,Retail,Prepaid,POS,0,0
1040.2,722.3,61,East,Travel,Credit,POS,0,0
133.6,888.6,40,North,Food,Prepaid,Online,0,0
908,1560,61,South,Retail,Prepaid,POS,0,0
2915.6,1067.8,58,South,Electronics,Credit,ATM,0,0
2107.7,938.4,49,East,Travel,Credit,Online,0,0
4463.5,530.7,37,West,Travel,Credit,Online,0,0
4087.4,642.1,21,East,Food,Credit,Online,0,0
1709.7,535.3,50,West,Electronics,Prepaid,Online,0,0
1297.9,1846.2,65,South,Health,Credit,Online,0,0
1899.1,261.4,18,North,Food,Credit,Online,0,0
2951.9,5.7,30,East,Food,Credit,POS,1,0
1341.1,1053.6,20,West,Health,Credit,ATM,0,0
3121.1,226.2,29,South,Health,Credit,POS,0,0
2047.6,2208.3,46,North,Health,Credit,ATM,0,0
2760.7,1959.3,48,East,Health,Debit,Online,0,0
2181.2,79.8,58,East,Health,Debit,POS,0,0
1473,112.5,53,South,Retail,Prepaid,POS,0,1
4742.3,683.5,19,East,Retail,Credit,POS,0,0
3818.3,939.6,39,South,Health,Credit,ATM,0,0
701.4,321.5,39,East,Electronics,Prepaid,Online,0,0
4342.5,1261.6,58,North,Electronics,Credit,Online,0,0
2437.7,903.7,48,North,Health,Credit,Online,0,0
4472.9,392.8,69,East,Retail,Credit,ATM,0,1
3999.5,25.7,62,South,Electronics,Debit,POS,0,0
2126.6,1386.9,31,West,Retail,Credit,ATM,1,1
113.3,241.8,46,East,Food,Debit,Online,0,0
1344.1,1798.6,52,West,Retail,Credit,ATM,0,0
2708.6,545.2,67,South,Health,Credit,ATM,0,0
3167.8,860.6,26,West,Travel,Prepaid,ATM,0,0
1290.2,2063.2,64,East,Health,Prepaid,Online,0,0
697.6,1992.3,49,North,Food,Credit,POS,0,0
4174.8,464.5,44,South,Retail,Credit,Online,0,0
4922,234.3,27,North,Electronics,Credit,ATM,1,0
2628.9,1492.3,42,North,Health,Debit,POS,1,0
859.2,567.5,66,North,Electronics,Credit,POS,0,0
1362.3,213.2,62,East,Retail,Prepaid,Online,0,0
92.9,2347.8,50,South,Food,Debit,Online,0,0
4571.6,220.8,28,West,Health,Credit,POS,0,0
589.6,26.1,54,North,Electronics,Debit,ATM,0,0
2883,20.5,26,West,Health,Debit,Online,0,0
1371,973.7,24,South,Health,Debit,POS,0,1
2771.3,1083.7,24,South,Electronics,Debit,POS,0,0
3257.5,372.6,51,West,Food,Credit,ATM,0,0
4148.9,385.7,36,West,Health,Prepaid,POS,0,0
1032.9,414.7,37,North,Food,Debit,Online,0,0
56,1139.9,67,West,Food,Prepaid,POS,0,0
685.3,59.9,59,West,Retail,Debit,ATM,0,0
4500.2,2646.7,42,East,Electronics,Prepaid,ATM,0,0
4369.6,251.7,22,North,Retail,Debit,ATM,0,0
2987.5,8026.2,65,North,Travel,Debit,Online,0,0
3003,188.2,46,South,Retail,Credit,Online,0,0
3325.5,1476.4,44,West,Health,Credit,Online,0,0
877.7,252.8,42,East,Health,Debit,POS,0,0
4572.1,84.3,54,South,Health,Prepaid,ATM,0,0
2094.4,2078.9,32,East,Travel,Credit,ATM,0,0
1916.3,1957.2,65,North,Food,Credit,ATM,0,0
2595.1,516.8,21,West,Health,Credit,Online,0,0
235.8,1212,31,East,Retail,Credit,ATM,0,0
832.3,814.3,66,South,Food,Debit,POS,0,0
3690.4,1917,34,North,Retail,Prepaid,POS,0,0
414.9,378.4,38,East,Retail,Credit,Online,0,0
3016.2,741.6,33,East,Health,Credit,Online,0,0
1227.5,664.3,43,South,Retail,Prepaid,Online,0,0
1947.1,436.8,26,East,Travel,Credit,ATM,0,0
1444.2,2220.6,19,North,Food,Prepaid,ATM,0,1
1779,181.4,60,East,Health,Debit,ATM,0,0
3595.5,161.9,32,West,Health,Credit,POS,0,0
1486.3,860.2,52,West,Retail,Prepaid,POS,0,0
2832.5,1071.5,41,South,Retail,Credit,ATM,0,0
2380.8,216.4,65,West,Electronics,Debit,POS,1,1
3318.7,495.5,68,West,Electronics,Prepaid,POS,0,0
4684.2,2929.3,55,East,Health,Prepaid,Online,0,0
3663.1,283.2,31,North,Health,Prepaid,ATM,0,0
1075.5,1103.7,54,North,Retail,Credit,POS,0,0
156.9,1347.6,54,East,Travel,Prepaid,POS,0,0
